,id_city,id_reg,id_dep,city_name
5235,14651,28,14,Saint-Pierre-du-Jonquet
5236,14652,28,14,Saint-Pierre-du-Mont
5238,14654,28,14,Saint-Pierre-en-Auge
5241,14656,28,14,Saint-Rémy
5242,14657,28,14,Saint-Samson
5243,14658,28,14,Noues de Sienne
5245,14659,28,14,Saint-Sylvain
5246,14660,28,14,Saint-Vaast-en-Auge
5247,14661,28,14,Saint-Vaast-sur-Seulles
5249,14663,28,14,Saint-Vigor-le-Grand
5250,14664,28,14,Sallen
5251,14665,28,14,Sallenelles
5252,14666,28,14,Sannerville
5253,14667,28,14,Saon
5254,14668,28,14,Saonnet
5255,14669,28,14,Sassy
5258,14672,28,14,Val de Drôme
5261,14674,28,14,Soignolles
5262,14675,28,14,Soliers
5263,14676,28,14,Sommervieu
5264,14677,28,14,Soulangy
5265,14678,28,14,Soumont-Saint-Quentin
5266,14679,28,14,Subles
5267,14680,28,14,Sully
5268,14681,28,14,Surrain
5269,14682,28,14,Surville
5271,14684,28,14,Tessel
5272,14685,28,14,Thaon
5274,14687,28,14,Le Theil-en-Auge
5276,14689,28,14,Thury-Harcourt-le-Hom
5279,14692,28,14,Tilly-sur-Seulles
5281,14694,28,14,Le Torquesne
5284,14698,28,14,Touffréville
5285,14699,28,14,Touques
5286,14700,28,14,Tour-en-Bessin
5287,14701,28,14,Tourgéville
5291,14705,28,14,Tournières
5292,14706,28,14,Tourville-en-Auge
5293,14707,28,14,Tourville-sur-Odon
5294,14708,28,14,Tracy-Bocage
5295,14709,28,14,Tracy-sur-Mer
5296,14710,28,14,Tréprel
5297,14711,28,14,Trévières
5298,14712,28,14,Troarn
5299,14713,28,14,Montillières-sur-Orne
5300,14714,28,14,Le Tronquay
5301,14715,28,14,Trouville-sur-Mer
5302,14716,28,14,Trungy
5305,14719,28,14,Urville
5306,14720,28,14,Ussy
5307,14721,28,14,Vacognes-Neuilly
5309,14723,28,14,Valsemé
5310,14724,28,14,Varaville
5312,14726,28,14,Valdallière
5315,14728,28,14,Vaucelles
5318,14731,28,14,Vauville
5319,14732,28,14,Vaux-sur-Aure
5320,14733,28,14,Vaux-sur-Seulles
5321,14734,28,14,Vendes
5322,14735,28,14,Vendeuvre
5323,14737,28,14,Versainville
5324,14738,28,14,Verson
5325,14739,28,14,Ver-sur-Mer
5326,14740,28,14,La Vespière-Friardel
5327,14741,28,14,Le Vey
5328,14742,28,14,Vicques
5329,14743,28,14,Victot-Pontfol
5330,14744,28,14,Vienne-en-Bessin
5331,14745,28,14,Vierville-sur-Mer
5333,14747,28,14,Vieux
5334,14748,28,14,Vieux-Bourg
5337,14751,28,14,Vignats
5338,14752,28,14,Villers-Bocage
5339,14753,28,14,Villers-Canivet
5340,14754,28,14,Villers-sur-Mer
5341,14755,28,14,Villerville
5342,14756,28,14,La Villette
5343,14758,28,14,Villons-les-Buissons
5344,14759,28,14,Villy-lez-Falaise
5345,14760,28,14,Villy-Bocage
5346,14761,28,14,Vimont
5347,14762,28,14,Vire Normandie
5350,14764,28,14,Pont-d'Ouilly
5351,15001,84,15,Allanche
5352,15002,84,15,Alleuze
5353,15003,84,15,Ally
5354,15004,84,15,Andelat
5355,15005,84,15,Anglards-de-Saint-Flour
5356,15006,84,15,Anglards-de-Salers
5357,15007,84,15,Anterrieux
5358,15008,84,15,Antignac
5359,15009,84,15,Apchon
5360,15010,84,15,Arches
5361,15011,84,15,Arnac
5362,15012,84,15,Arpajon-sur-Cère
5363,15013,84,15,Auriac-l'Église
5364,15014,84,15,Aurillac
5365,15015,84,15,Auzers
5366,15016,84,15,Ayrens
5367,15017,84,15,Badailhac
5368,15018,84,15,Barriac-les-Bosquets
5369,15019,84,15,Bassignac
5370,15020,84,15,Beaulieu
5371,15021,84,15,Boisset
5372,15022,84,15,Bonnac
5373,15024,84,15,Brageac
5374,15025,84,15,Albepierre-Bredons
5375,15026,84,15,Brezons
5376,15027,84,15,Puycapel
5378,15028,84,15,Carlat
5379,15029,84,15,Cassaniouze
5380,15030,84,15,Cayrols
5382,15032,84,15,Celoux
5383,15033,84,15,Cézens
5384,15034,84,15,Chaliers
5386,15036,84,15,Chalvignac
5387,15037,84,15,Champagnac
5388,15038,84,15,Champs-sur-Tarentaine-Marchal
5389,15040,84,15,Chanterelle
5390,15041,84,15,La Chapelle-d'Alagnon
5391,15042,84,15,La Chapelle-Laurent
5392,15043,84,15,Charmensac
5394,15045,84,15,Chaudes-Aigues
5395,15046,84,15,Chaussenac
5397,15048,84,15,Chazelles
5398,15049,84,15,Cheylade
5399,15050,84,15,Le Claux
5400,15051,84,15,Clavières
5401,15052,84,15,Collandres
5402,15053,84,15,Coltines
5403,15054,84,15,Condat
5404,15055,84,15,Coren
5405,15056,84,15,Crandelles
5406,15057,84,15,Cros-de-Montvert
5407,15058,84,15,Cros-de-Ronesque
5408,15059,84,15,Cussac
5409,15060,84,15,Deux-Verges
5410,15061,84,15,Dienne
5412,15063,84,15,Drugeac
5413,15064,84,15,Escorailles
5414,15065,84,15,Espinasse
5415,15066,84,15,Le Falgoux
5416,15067,84,15,Le Fau
5418,15069,84,15,Ferrières-Saint-Mary
5419,15070,84,15,Fontanges
5421,15072,84,15,Freix-Anglards
5422,15073,84,15,Fridefont
5423,15074,84,15,Giou-de-Mamou
5424,15075,84,15,Girgols
5425,15076,84,15,Glénat
5426,15077,84,15,Gourdièges
5427,15078,84,15,Jabrun
5428,15079,84,15,Jaleyrac
5429,15080,84,15,Joursac
5430,15081,84,15,Jou-sous-Monjou
5431,15082,84,15,Junhac
5432,15083,84,15,Jussac
5433,15084,84,15,Labesserette
5434,15085,84,15,Labrousse
5435,15086,84,15,Lacapelle-Barrès
5436,15087,84,15,Lacapelle-del-Fraisse
5437,15088,84,15,Lacapelle-Viescamp
5438,15089,84,15,Ladinhac
5439,15090,84,15,Lafeuillade-en-Vézie
5440,15091,84,15,Landeyrat
5441,15092,84,15,Lanobre
5442,15093,84,15,Lapeyrugue
5443,15094,84,15,Laroquebrou
5444,15095,84,15,Laroquevieille
5445,15096,84,15,Lascelle
5446,15097,84,15,Lastic
5447,15098,84,15,Laurie
5449,15100,84,15,Laveissenet
5450,15101,84,15,Laveissière
5451,15102,84,15,Lavigerie
5452,15103,84,15,Leucamp
5453,15104,84,15,Leynhac
5454,15105,84,15,Leyvaux
5455,15106,84,15,Lieutadès
5456,15107,84,15,Lorcières
5457,15108,84,15,Val d'Arcomie
5460,15110,84,15,Lugarde
5461,15111,84,15,Madic
5462,15112,84,15,Malbo
5463,15113,84,15,Mandailles-Saint-Julien
5464,15114,84,15,Marcenat
5466,15116,84,15,Marchastel
5467,15117,84,15,Marcolès
5468,15118,84,15,Marmanhac
5469,15119,84,15,Massiac
5470,15120,84,15,Mauriac
5471,15121,84,15,Maurines
5472,15122,84,15,Maurs
5473,15123,84,15,Méallet
5474,15124,84,15,Menet
5475,15125,84,15,Mentières
5476,15126,84,15,Molèdes
5477,15127,84,15,Molompize
5478,15128,84,15,La Monselie
5479,15129,84,15,Montboudif
5480,15130,84,15,Montchamp
5481,15131,84,15,Le Monteil
5482,15132,84,15,Montgreleix
5483,15133,84,15,Montmurat
5484,15134,84,15,Montsalvy
5485,15135,84,15,Montvert
5487,15137,84,15,Moussages
5488,15138,84,15,Murat
5490,15139,84,15,Narnhac
5491,15140,84,15,Naucelles
5492,15141,84,15,Neussargues en Pinatelle
5494,15142,84,15,Neuvéglise-sur-Truyère
5496,15143,84,15,Nieudan
5497,15144,84,15,Omps
5499,15146,84,15,Pailherols
5500,15147,84,15,Parlan
5501,15148,84,15,Paulhac
5502,15149,84,15,Paulhenc
5504,15151,84,15,Peyrusse
5505,15152,84,15,Pierrefort
5506,15153,84,15,Pleaux
5507,15154,84,15,Polminhac
5508,15155,84,15,Pradiers
5509,15156,84,15,Prunet
5510,15157,84,15,Quézac
5511,15158,84,15,Rageade
5512,15159,84,15,Raulhac
5513,15160,84,15,Reilhac
5514,15161,84,15,Rézentières
5515,15162,84,15,Riom-ès-Montagnes
5516,15163,84,15,Roannes-Saint-Mary
5517,15164,84,15,Roffiac
5518,15165,84,15,Rouffiac
5519,15166,84,15,Roumégoux
5520,15167,84,15,Rouziers
5521,15168,84,15,Ruynes-en-Margeride
5522,15169,84,15,Saignes
5523,15170,84,15,Saint-Amandin
5525,15172,84,15,Saint-Antoine
5526,15173,84,15,Saint-Bonnet-de-Condat
5527,15174,84,15,Saint-Bonnet-de-Salers
5528,15175,84,15,Saint-Cernin
5529,15176,84,15,Saint-Chamant
5531,15178,84,15,Saint-Cirgues-de-Jordanne
5532,15179,84,15,Saint-Cirgues-de-Malbert
5533,15180,84,15,Saint-Clément
5534,15181,84,15,Saint-Constant-Fournoulès
5536,15182,84,15,Saint-Étienne-Cantalès
5537,15183,84,15,Saint-Étienne-de-Carlat
5538,15184,84,15,Saint-Étienne-de-Maurs
5539,15185,84,15,Saint-Étienne-de-Chomeil
5540,15186,84,15,Sainte-Eulalie
5541,15187,84,15,Saint-Flour
5542,15188,84,15,Saint-Georges
5543,15189,84,15,Saint-Gérons
5544,15190,84,15,Saint-Hippolyte
5545,15191,84,15,Saint-Illide
5546,15192,84,15,Saint-Jacques-des-Blats
5547,15194,84,15,Saint-Julien-de-Toursac
5549,15196,84,15,Saint-Mamet-la-Salvetat
5551,15198,84,15,Sainte-Marie
5552,15199,84,15,Saint-Martial
5553,15200,84,15,Saint-Martin-Cantalès
5554,15201,84,15,Saint-Martin-sous-Vigouroux
5555,15202,84,15,Saint-Martin-Valmeroux
5556,15203,84,15,Saint-Mary-le-Plain
5557,15204,84,15,Saint-Paul-des-Landes
5558,15205,84,15,Saint-Paul-de-Salers
5559,15206,84,15,Saint-Pierre
5560,15207,84,15,Saint-Poncy
5561,15208,84,15,Saint-Projet-de-Salers
5562,15209,84,15,Saint-Rémy-de-Chaudes-Aigues
5564,15211,84,15,Saint-Santin-Cantalès
5565,15212,84,15,Saint-Santin-de-Maurs
5566,15213,84,15,Saint-Saturnin
5567,15214,84,15,Saint-Saury
5568,15215,84,15,Saint-Simon
5569,15216,84,15,Saint-Urcize
5570,15217,84,15,Saint-Victor
5571,15218,84,15,Saint-Vincent-de-Salers
5572,15219,84,15,Salers
5573,15220,84,15,Salins
5574,15221,84,15,Sansac-de-Marmiesse
5575,15222,84,15,Sansac-Veinazès
5576,15223,84,15,Sauvat
5577,15224,84,15,La Ségalassière
5578,15225,84,15,Ségur-les-Villas
5579,15226,84,15,Sénezergues
5581,15228,84,15,Siran
5582,15229,84,15,Soulages
5583,15230,84,15,Sourniac
5584,15231,84,15,Talizat
5585,15232,84,15,Tanavelle
5586,15233,84,15,Teissières-de-Cornet
5587,15234,84,15,Teissières-lès-Bouliès
5588,15235,84,15,Les Ternes
5589,15236,84,15,Thiézac
5590,15237,84,15,Tiviers
5591,15238,84,15,Tournemire
5593,15240,84,15,Trémouille
5594,15241,84,15,La Trinitat
5595,15242,84,15,Le Trioulou
5596,15243,84,15,Trizac
5597,15244,84,15,Ussel
5598,15245,84,15,Vabres
5599,15246,84,15,Valette
5600,15247,84,15,Valjouze
5601,15248,84,15,Valuéjols
5602,15249,84,15,Le Vaulmier
5603,15250,84,15,Vebret
5604,15251,84,15,Védrines-Saint-Loup
5605,15252,84,15,Velzic
5606,15253,84,15,Vernols
5607,15254,84,15,Veyrières
5608,15255,84,15,Vézac
5609,15256,84,15,Vèze
5610,15257,84,15,Vezels-Roussy
5611,15258,84,15,Vic-sur-Cère
5612,15259,84,15,Vieillespesse
5613,15260,84,15,Vieillevie
5614,15261,84,15,Le Vigean
5615,15262,84,15,Villedieu
5616,15263,84,15,Virargues
5617,15264,84,15,Vitrac
5618,15265,84,15,Ydes
5619,15266,84,15,Yolet
5620,15267,84,15,Ytrac
5621,15268,84,15,Le Rouget-Pers
5623,15269,84,15,Besse
5624,16001,75,16,Abzac
5625,16002,75,16,Les Adjots
5626,16003,75,16,Agris
5627,16005,75,16,Aigre
5629,16007,75,16,Alloue
5630,16008,75,16,Ambérac
5631,16009,75,16,Ambernac
5633,16011,75,16,Anais
5634,16012,75,16,Angeac-Champagne
5635,16013,75,16,Angeac-Charente
5636,16014,75,16,Angeduc
5637,16015,75,16,Angoulême
5638,16016,75,16,Ansac-sur-Vienne
5640,16018,75,16,Ars
5641,16019,75,16,Asnières-sur-Nouère
5642,16020,75,16,Aubeterre-sur-Dronne
5643,16023,75,16,Aunac-sur-Charente
5644,16024,75,16,Aussac-Vadalle
5645,16025,75,16,Baignes-Sainte-Radegonde
5646,16026,75,16,Balzac
5647,16027,75,16,Barbezières
5648,16028,75,16,Barbezieux-Saint-Hilaire
5649,16029,75,16,Bardenac
5650,16030,75,16,Barret
5651,16031,75,16,Barro
5652,16032,75,16,Bassac
5653,16034,75,16,Bazac
5654,16035,75,16,Beaulieu-sur-Sonnette
5655,16036,75,16,Bécheresse
5656,16037,75,16,Bellon
5657,16038,75,16,Benest
5658,16039,75,16,Bernac
5659,16040,75,16,Berneuil
5660,16041,75,16,Bessac
5661,16042,75,16,Bessé
5662,16044,75,16,Bioussac
5663,16045,75,16,Birac
5664,16046,75,16,Coteaux-du-Blanzacais
5665,16047,75,16,Blanzaguet-Saint-Cybard
5666,16048,75,16,Boisbreteau
5667,16049,75,16,Bonnes
5668,16050,75,16,Bonneuil
5670,16052,75,16,Bors (Canton de Tude-et-Lavalette)
5671,16053,75,16,Bors (Canton de Charente-Sud)
5672,16054,75,16,Le Bouchage
5673,16055,75,16,Bouëx
5674,16056,75,16,Bourg-Charente
5675,16057,75,16,Bouteville
5676,16058,75,16,Boutiers-Saint-Trojan
5677,16059,75,16,Brettes
5678,16060,75,16,Bréville
5679,16061,75,16,Brie
5680,16062,75,16,Brie-sous-Barbezieux
5681,16063,75,16,Brie-sous-Chalais
5682,16064,75,16,Brigueuil
5683,16065,75,16,Brillac
5684,16066,75,16,Brossac
5685,16067,75,16,Bunzac
5686,16068,75,16,Cellefrouin
5687,16069,75,16,Cellettes
5688,16070,75,16,Chabanais
5689,16071,75,16,Chabrac
5690,16072,75,16,Chadurie
5691,16073,75,16,Chalais
5692,16074,75,16,Challignac
5693,16075,75,16,Champagne-Vigny
5694,16076,75,16,Champagne-Mouton
5695,16077,75,16,Champmillon
5696,16078,75,16,Champniers
5697,16079,75,16,Chantillac
5698,16081,75,16,La Chapelle
5699,16082,75,16,Boisné-La Tude
5701,16083,75,16,Charmé
5702,16084,75,16,Charras
5703,16085,75,16,Chasseneuil-sur-Bonnieure
5704,16086,75,16,Chassenon
5705,16087,75,16,Chassiecq
5706,16088,75,16,Chassors
5707,16089,75,16,Châteaubernard
5708,16090,75,16,Châteauneuf-sur-Charente
5709,16091,75,16,Châtignac
5711,16093,75,16,Chazelles
5712,16095,75,16,Chenon
5713,16096,75,16,Cherves-Châtelars
5714,16097,75,16,Cherves-Richemont
5715,16098,75,16,La Chèvrerie
5716,16099,75,16,Chillac
5717,16100,75,16,Chirac
5718,16101,75,16,Claix
5719,16102,75,16,Cognac
5720,16103,75,16,Combiers
5721,16104,75,16,Condac
5722,16105,75,16,Condéon
5723,16106,75,16,Confolens
5725,16107,75,16,Coulgens
5726,16108,75,16,Coulonges
5727,16109,75,16,Courbillac
5728,16110,75,16,Courcôme
5730,16111,75,16,Courgeac
5731,16112,75,16,Courlac
5732,16113,75,16,La Couronne
5733,16114,75,16,Couture
5734,16116,75,16,Criteuil-la-Magdeleine
5735,16117,75,16,Curac
5736,16118,75,16,Deviat
5737,16119,75,16,Dignac
5738,16120,75,16,Dirac
5739,16121,75,16,Douzat
5740,16122,75,16,Ébréon
5741,16123,75,16,Échallat
5742,16124,75,16,Écuras
5743,16125,75,16,Édon
5745,16127,75,16,Empuré
5746,16128,75,16,Épenède
5748,16130,75,16,Les Essards
5749,16131,75,16,Esse
5750,16132,75,16,Étagnac
5751,16133,75,16,Étriac
5752,16134,75,16,Exideuil-sur-Vienne
5753,16135,75,16,Eymouthiers
5754,16136,75,16,La Faye
5755,16137,75,16,Feuillade
5756,16138,75,16,Fléac
5757,16139,75,16,Fleurac
5758,16140,75,16,Fontclaireau
5759,16141,75,16,Fontenille
5760,16142,75,16,La Forêt-de-Tessé
5761,16143,75,16,Fouquebrune
5762,16144,75,16,Fouqueure
5763,16145,75,16,Foussignac
5764,16146,75,16,Garat
5765,16147,75,16,Gardes-le-Pontaroux
5766,16148,75,16,Genac-Bignac
5768,16150,75,16,Gensac-la-Pallue
5769,16151,75,16,Genté
5770,16152,75,16,Gimeux
5771,16153,75,16,Mainxe-Gondeville
5773,16154,75,16,Gond-Pontouvre
5774,16155,75,16,Les Gours
5776,16157,75,16,Le Grand-Madieu
5777,16158,75,16,Grassac
5778,16160,75,16,Guimps
5779,16161,75,16,Guizengeard
5780,16162,75,16,Gurat
5781,16163,75,16,Hiersac
5782,16164,75,16,Hiesse
5783,16165,75,16,Houlette
5784,16166,75,16,L'Isle-d'Espagnac
5785,16167,75,16,Jarnac
5786,16168,75,16,Jauldes
5787,16169,75,16,Javrezac
5788,16170,75,16,Juignac
5789,16171,75,16,Juillac-le-Coq
5791,16173,75,16,Juillé
5792,16174,75,16,Julienne
5793,16175,75,16,Val des Vignes
5794,16176,75,16,Lachaise
5795,16177,75,16,Ladiville
5796,16178,75,16,Lagarde-sur-le-Né
5798,16180,75,16,Laprade
5799,16181,75,16,Lessac
5800,16182,75,16,Lesterps
5801,16183,75,16,Lésignac-Durand
5802,16184,75,16,Lichères
5803,16185,75,16,Ligné
5804,16186,75,16,Lignières-Ambleville
5806,16187,75,16,Linars
5807,16188,75,16,Le Lindois
5808,16189,75,16,Londigny
5809,16190,75,16,Longré
5810,16191,75,16,Lonnes
5811,16192,75,16,Terres-de-Haute-Charente
5813,16193,75,16,Louzac-Saint-André
5814,16194,75,16,Lupsault
5815,16195,75,16,Lussac
5816,16196,75,16,Luxé
5817,16197,75,16,La Magdeleine
5818,16198,75,16,Magnac-Lavalette-Villars
5819,16199,75,16,Magnac-sur-Touvre
5820,16200,75,16,Maine-de-Boixe
5822,16203,75,16,Mainzac
5823,16204,75,16,Bellevigne
5825,16205,75,16,Manot
5826,16206,75,16,Mansle
5827,16207,75,16,Marcillac-Lanville
5828,16208,75,16,Mareuil
5829,16209,75,16,Marillac-le-Franc
5830,16210,75,16,Marsac
5831,16211,75,16,Marthon
5832,16212,75,16,Massignac
5833,16213,75,16,Mazerolles
5835,16215,75,16,Médillac
5836,16216,75,16,Mérignac
5837,16217,75,16,Merpins
5838,16218,75,16,Mesnac
5839,16220,75,16,Les Métairies
5840,16221,75,16,Mons
5841,16222,75,16,Montboyer
5842,16223,75,16,Montbron
5843,16224,75,16,Montmérac
5845,16225,75,16,Montembœuf
5846,16226,75,16,Montignac-Charente
5847,16227,75,16,Montignac-le-Coq
5849,16229,75,16,Montjean
5850,16230,75,16,Montmoreau
5851,16231,75,16,Montrollet
5852,16232,75,16,Mornac
5853,16233,75,16,Mosnac-Saint-Simeux
5855,16234,75,16,Moulidars
5856,16236,75,16,Mouthiers-sur-Boëme
5857,16237,75,16,Mouton
5858,16238,75,16,Moutonneau
5859,16239,75,16,Mouzon
5860,16240,75,16,Nabinaud
5861,16241,75,16,Nanclars
5862,16242,75,16,Nanteuil-en-Vallée
5863,16243,75,16,Nercillac
5864,16244,75,16,Nersac
5865,16245,75,16,Nieuil
5866,16246,75,16,Nonac
5868,16248,75,16,Oradour
5869,16249,75,16,Oradour-Fanais
5870,16250,75,16,Orgedeuil
5871,16251,75,16,Oriolles
5872,16252,75,16,Orival
5873,16253,75,16,Paizay-Naudouin-Embourie
5874,16254,75,16,Palluaud
5875,16255,75,16,Parzac
5876,16256,75,16,Passirac
5877,16258,75,16,Pérignac
5879,16260,75,16,Pillac
5880,16261,75,16,Les Pins
5882,16263,75,16,Plassac-Rouffiac
5883,16264,75,16,Pleuville
5884,16267,75,16,Poullignac
5885,16268,75,16,Poursac
5886,16269,75,16,Pranzac
5887,16270,75,16,Pressignac
5888,16271,75,16,Puymoyen
5889,16272,75,16,Puyréaux
5890,16273,75,16,Raix
5891,16275,75,16,Ranville-Breuillaud
5892,16276,75,16,Reignac
5893,16277,75,16,Réparsac
5895,16279,75,16,Rioux-Martin
5896,16280,75,16,Rivières
5897,16281,75,16,La Rochefoucauld-en-Angoumois
5899,16282,75,16,La Rochette
5900,16283,75,16,Ronsenac
5901,16284,75,16,Rouffiac
5902,16285,75,16,Rougnac
5903,16286,75,16,Rouillac
5905,16287,75,16,Roullet-Saint-Estèphe
5906,16289,75,16,Roussines
5907,16290,75,16,Rouzède
5908,16291,75,16,Ruelle-sur-Touvre
5909,16292,75,16,Ruffec
5910,16293,75,16,Saint-Adjutory
5911,16295,75,16,Saint-Amant-de-Boixe
5912,16297,75,16,Graves-Saint-Amant
5913,16298,75,16,Saint-Amant-de-Nouère
5914,16300,75,16,Val-de-Bonnieure
5915,16301,75,16,Saint-Aulais-la-Chapelle
5916,16302,75,16,Saint-Avit
5917,16303,75,16,Saint-Bonnet
5918,16304,75,16,Saint-Brice
5919,16306,75,16,Saint-Christophe
5920,16307,75,16,Saint-Ciers-sur-Bonnieure
5921,16308,75,16,Saint-Claud
5922,16310,75,16,Saint-Coutant
5923,16312,75,16,Saint-Cybardeaux
5925,16315,75,16,Saint-Félix
5926,16316,75,16,Saint-Fort-sur-le-Né
5927,16317,75,16,Saint-Fraigne
5928,16318,75,16,Saint-Front
5929,16320,75,16,Saint-Genis-d'Hiersac
5930,16321,75,16,Saint-Georges
5932,16323,75,16,Saint-Germain-de-Montbron
5933,16325,75,16,Saint-Gourson
5934,16326,75,16,Saint-Groux
5936,16329,75,16,Saint-Laurent-de-Céris
5937,16330,75,16,Saint-Laurent-de-Cognac
5938,16331,75,16,Saint-Laurent-des-Combes
5939,16334,75,16,Saint-Martial
5940,16335,75,16,Saint-Martin-du-Clocher
5941,16336,75,16,Saint-Mary
5942,16337,75,16,Saint-Maurice-des-Lions
5943,16338,75,16,Saint-Médard
5944,16339,75,16,Val-d'Auge
5946,16340,75,16,Saint-Même-les-Carrières
5947,16341,75,16,Saint-Michel
5948,16342,75,16,Saint-Palais-du-Né
5949,16343,75,16,Saint-Preuil
5951,16345,75,16,Saint-Quentin-sur-Charente
5952,16346,75,16,Saint-Quentin-de-Chalais
5953,16347,75,16,Saint-Romain
5954,16348,75,16,Saint-Saturnin
5955,16349,75,16,Sainte-Sévère
5956,16350,75,16,Saint-Séverin
5958,16352,75,16,Saint-Simon
5959,16353,75,16,Saint-Sornin
5960,16354,75,16,Sainte-Souline
5961,16355,75,16,Saint-Sulpice-de-Cognac
5962,16356,75,16,Saint-Sulpice-de-Ruffec
5963,16357,75,16,Saint-Vallier
5964,16358,75,16,Saint-Yrieix-sur-Charente
5965,16359,75,16,Salles-d'Angles
5966,16360,75,16,Salles-de-Barbezieux
5967,16361,75,16,Salles-de-Villefagnan
5968,16362,75,16,Salles-Lavalette
5969,16363,75,16,Saulgond
5970,16364,75,16,Sauvagnac
5971,16365,75,16,Sauvignac
5972,16366,75,16,Segonzac
5973,16368,75,16,Sers
5974,16369,75,16,Sigogne
5975,16370,75,16,Sireuil
5977,16372,75,16,Souffrignac
5978,16373,75,16,Souvigné
5979,16374,75,16,Soyaux
5980,16375,75,16,Suaux
5982,16377,75,16,La Tâche
5983,16378,75,16,Taizé-Aizie
5984,16379,75,16,Taponnat-Fleurignac
5985,16380,75,16,Le Tâtre
5986,16381,75,16,Theil-Rabier
5987,16382,75,16,Torsac
5988,16383,75,16,Tourriers
5989,16384,75,16,Touvérac
5990,16385,75,16,Touvre
5992,16387,75,16,Triac-Lautrait
5993,16388,75,16,Trois-Palis
5994,16389,75,16,Turgon
5995,16390,75,16,Tusson
5997,16392,75,16,Valence
5998,16393,75,16,Vars
5999,16394,75,16,Vaux-Lavalette
6000,16395,75,16,Vaux-Rouillac
6001,16396,75,16,Ventouse
6002,16397,75,16,Verdille
6003,16398,75,16,Verneuil
6004,16399,75,16,Verrières
6005,16400,75,16,Verteuil-sur-Charente
6006,16401,75,16,Vervant
6007,16402,75,16,Vibrac
6008,16403,75,16,Le Vieux-Cérier
6009,16404,75,16,Vieux-Ruffec
6010,16405,75,16,Vignolles
6011,16406,75,16,Moulins-sur-Tardoire
6012,16408,75,16,Villebois-Lavalette
6013,16409,75,16,Villefagnan
6016,16412,75,16,Villejoubert
6017,16413,75,16,Villiers-le-Roux
6018,16414,75,16,Villognon
6019,16415,75,16,Vindelle
6020,16416,75,16,Vitrac-Saint-Vincent
6022,16418,75,16,Vœuil-et-Giget
6023,16419,75,16,Vouharte
6024,16420,75,16,Voulgézac
6025,16421,75,16,Vouthon
6026,16422,75,16,Vouzan
6027,16423,75,16,Xambes
6028,16424,75,16,Yviers
6029,16425,75,16,Yvrac-et-Malleyrand
6031,17002,75,17,Agudelle
6032,17003,75,17,Aigrefeuille-d'Aunis
6033,17004,75,17,Île-d'Aix
6034,17005,75,17,Allas-Bocage
6035,17006,75,17,Allas-Champagne
6036,17007,75,17,Anais
6037,17008,75,17,Andilly
6038,17009,75,17,Angliers
6039,17010,75,17,Angoulins
6040,17011,75,17,Annepont
6041,17012,75,17,Annezay
6042,17013,75,17,Antezant-la-Chapelle
6043,17015,75,17,Arces
6044,17016,75,17,Archiac
6045,17017,75,17,Archingeay
6046,17018,75,17,Ardillières
6047,17019,75,17,Ars-en-Ré
6048,17020,75,17,Arthenac
6049,17021,75,17,Arvert
6050,17022,75,17,Asnières-la-Giraud
6051,17023,75,17,Aujac
6052,17024,75,17,Aulnay
6053,17025,75,17,Aumagne
6054,17026,75,17,Authon-Ébéon
6055,17027,75,17,Avy
6056,17028,75,17,Aytré
6057,17029,75,17,Bagnizeau
6058,17030,75,17,Balanzac
6059,17031,75,17,Ballans
6060,17032,75,17,Ballon
6061,17033,75,17,La Barde
6062,17034,75,17,Barzan
6063,17035,75,17,Bazauges
6064,17036,75,17,Beaugeay
6065,17037,75,17,Beauvais-sur-Matha
6066,17038,75,17,Bedenac
6067,17039,75,17,Belluire
6069,17041,75,17,Benon
6070,17042,75,17,Bercloux
6071,17043,75,17,Bernay-Saint-Martin
6072,17044,75,17,Berneuil
6073,17045,75,17,Beurlay
6074,17046,75,17,Bignay
6075,17047,75,17,Biron
6076,17048,75,17,Blanzac-lès-Matha
6077,17049,75,17,Blanzay-sur-Boutonne
6078,17050,75,17,Bois
6079,17051,75,17,Le Bois-Plage-en-Ré
6080,17052,75,17,Boisredon
6081,17053,75,17,Bords
6082,17054,75,17,Boresse-et-Martron
6083,17055,75,17,Boscamnant
6084,17056,75,17,Bougneau
6085,17057,75,17,Bouhet
6086,17058,75,17,Bourcefranc-le-Chapus
6087,17059,75,17,Bourgneuf
6088,17060,75,17,Boutenac-Touvent
6089,17061,75,17,Bran
6090,17062,75,17,Bresdon
6091,17063,75,17,Breuil-la-Réorte
6092,17064,75,17,Breuillet
6093,17065,75,17,Breuil-Magné
6094,17066,75,17,Brie-sous-Archiac
6095,17067,75,17,Brie-sous-Matha
6096,17068,75,17,Brie-sous-Mortagne
6097,17069,75,17,Brives-sur-Charente
6098,17070,75,17,Brizambourg
6099,17071,75,17,La Brousse
6100,17072,75,17,Burie
6101,17073,75,17,Bussac-sur-Charente
6102,17074,75,17,Bussac-Forêt
6103,17075,75,17,Cabariot
6104,17076,75,17,Celles
6105,17077,75,17,Cercoux
6106,17078,75,17,Chadenac
6107,17079,75,17,Chaillevette
6108,17080,75,17,Chambon
6109,17081,75,17,Chamouillac
6110,17082,75,17,Champagnac
6111,17083,75,17,Champagne
6112,17084,75,17,Champagnolles
6113,17085,75,17,Champdolent
6114,17086,75,17,Chaniers
6115,17087,75,17,Chantemerle-sur-la-Soie
