,city_name,id_city,no_commute_pop
142086,Beaussais-sur-Mer,22209,439.231742836721
142136,Ploubazlanec,22210,311.062573171165
142173,Ploubezre,22211,182.573608137045
142214,Plouëc-du-Trieux,22212,104.724409448819
142249,Plouër-sur-Rance,22213,398.225931535307
142312,Plouézec,22214,238.814622695371
142385,Ploufragan,22215,1104.01194182097
142453,Plougonver,22216,59.6486147811463
142466,Plougras,22217,59.0986490099045
142477,Plougrescant,22218,169.267869547049
142498,Plouguenast-Langast,22219,387.843135626175
142527,Plouguernével,22220,227.037516170763
142561,Plouguiel,22221,130.0
142602,Plouha,22222,505.0
142646,Plouisy,22223,198.7864090597
142666,Ploulec'h,22224,105.0
142719,Ploumagoar,22225,509.591869711015
142777,Ploumilliau,22226,202.130551363114
142803,Plounérin,22227,100.0
142844,Plounévez-Moëdec,22228,134.937325905293
142870,Plounévez-Quintin,22229,80.0
142889,Plourac'h,22231,113.196380914311
142911,Plourhan,22232,129.999853157323
142952,Plourivo,22233,170.0
142985,Plouvara,22234,91.0936203412696
143005,Plouzélambre,22235,40.3494324217649
143021,Pludual,22236,47.1350067636755
143051,Pluduno,22237,195.0
143082,Plufur,22238,39.4128820552007
143110,Plumaudan,22239,120.0
143144,Plumaugat,22240,80.1258593707246
143174,Plumieux,22241,104.591439688716
143206,Plurien,22242,144.554819026404
143220,Plusquellec,22243,64.1666666666667
143228,Plussulien,22244,79.2508065427638
143254,Pluzunet,22245,105.060888519374
143282,Pommeret,22246,136.810273231368
143320,Pommerit-le-Vicomte,22248,251.796448339483
143355,Pont-Melvez,22249,64.5772357723577
143374,Pontrieux,22250,115.856488518926
143421,Pordic,22251,504.018133809525
143471,Prat,22254,120.0
143491,La Prénessaye,22255,55.0
143524,Quemper-Guézennec,22256,114.119150894534
143539,Quemperven,22257,64.9348621351016
143574,Quessoy,22258,423.265362976476
143615,Quévert,22259,385.099423946185
143648,Le Quillio,22260,59.9344623065946
143665,Quintenic,22261,35.1944444444444
143694,Quintin,22262,387.069890616497
143715,Le Quiou,22263,19.193083573487
143758,La Roche-Jaudy,22264,283.951294463404
143801,Rospez,22265,114.910123388745
143829,Rostrenen,22266,454.972160173502
143856,Rouillac,22267,74.6897937462247
143878,Ruca,22268,30.2013422818793
143893,Runan,22269,20.8665164301929
143909,Saint-Adrien,22271,14.9169154137907
143938,Saint-Agathon,22272,205.240618736667
143973,Saint-Alban,22273,250.266894851788
143996,Saint-André-des-Eaux,22274,43.2336339910569
144016,Saint-Barnabé,22275,64.4086023943299
144041,Saint-Bihy,22276,5.11264320850976
144074,Saint-Brandan,22277,160.0
144192,Saint-Brieuc,22278,8227.88121316493
144358,Saint-Caradec,22279,95.0
144385,Saint-Carné,22280,63.430826369545
144422,Saint-Carreuc,22281,80.4614730425632
144450,Saint-Cast-le-Guildo,22282,407.199911489371
144495,Saint-Clet,22283,45.0
144510,Saint-Connan,22284,70.0
144518,Saint-Connec,22285,44.6538461538462
144542,Saint-Denoual,22286,10.3532216105263
144562,Saint-Donan,22287,107.095200573741
144580,Saint-Étienne-du-Gué-de-l'Isle,22288,34.5457513494262
144591,Saint-Fiacre,22289,19.9065420560748
144603,Saint-Gildas,22291,45.0
144625,Saint-Gilles-les-Bois,22293,36.0606060606061
144639,Saint-Gilles-Pligeaux,22294,35.0
144650,Saint-Gilles-Vieux-Marché,22295,45.2668707783036
144668,Saint-Glen,22296,45.0
144687,Saint-Hélen,22299,113.795811518325
144723,Saint-Hervé,22300,34.5775713325625
144743,Saint-Jacut-de-la-Mer,22302,79.9052207709369
144771,Saint-Jean-Kerdaniel,22304,36.8018874726262
144779,Saint-Jouan-de-l'Isle,22305,54.6979468412107
144802,Saint-Judoce,22306,39.7874658381247
144844,Saint-Julien,22307,75.0
144866,Saint-Juvat,22308,45.0
144882,Saint-Launeuc,22309,35.0
144896,Saint-Laurent,22310,35.1548161002052
144912,Saint-Lormel,22311,69.2319334090136
144927,Saint-Maden,22312,35.4708520179372
144945,Saint-Martin-des-Prés,22313,52.5672185680341
144955,Saint-Maudan,22314,25.0
144972,Saint-Maudez,22315,15.0653310840355
144986,Saint-Mayeux,22316,65.0917701159848
144998,Saint-Méloir-des-Bois,22317,20.611511920577
145010,Saint-Michel-de-Plélan,22318,29.6759179407489
145027,Saint-Michel-en-Grève,22319,25.0621336912554
145038,Saint-Nicodème,22320,40.0003207183106
145058,Saint-Nicolas-du-Pélem,22321,367.70841430899
145075,Saint-Péver,22322,59.2115524473469
145095,Saint-Pôtan,22323,100.617977936794
145113,Saint-Quay-Perros,22324,50.0
145140,Saint-Quay-Portrieux,22325,315.0
145168,Saint-Rieul,22326,35.261305769568
145187,Saint-Samson-sur-Rance,22327,132.69118697494
145222,Saint-Servais,22328,45.2260805034193
145234,Saint-Thélo,22330,36.0966057441253
145243,Sainte-Tréphine,22331,50.2717391304348
145264,Saint-Trimoël,22332,10.2156862745098
145281,Saint-Vran,22333,55.0
145292,Saint-Igeaux,22334,10.3252032520325
145298,Senven-Léhart,22335,50.0
145319,Sévignac,22337,123.991935483871
145359,Squiffiec,22338,54.6734412495402
145384,Taden,22339,236.44374987158
145433,Tonquédec,22340,137.01219980488
145454,Tramain,22341,44.9934517682581
145473,Trébédan,22342,49.6847579762198
145495,Trébeurden,22343,429.994672610516
145521,Trébrivan,22344,46.0898123889235
145547,Trébry,22345,67.6361289891194
145575,Trédaniel,22346,73.8748434147964
145604,Trédarzec,22347,45.0
145619,Trédias,22348,30.0
145642,Trédrez-Locquémeau,22349,85.3605038642118
145661,Tréduder,22350,20.0
145671,Treffrin,22351,9.91298021072971
145684,Tréfumel,22352,10.064886462181
145707,Trégastel,22353,267.116701117641
145739,Tréglamus,22354,76.3927889542404
145765,Trégomeur,22356,60.5321179628479
145788,Trégonneau,22358,41.2027001550739
145805,Trégrom,22359,38.9947353146018
145848,Trégueux,22360,509.959594567254
145889,Tréguidel,22361,54.478672985782
145910,Tréguier,22362,296.879984028914
145934,Trélévern,22363,81.6051828513206
145972,Trélivan,22364,182.699233125069
146002,Trémargat,22365,34.5187594354323
146010,Trémel,22366,29.542821437608
146026,Tréméreuc,22368,40.0
146054,Trémeur,22369,66.316172294118
146075,Tréméven,22370,20.0
146088,Trémorel,22371,266.222644360452
146137,Trémuson,22372,142.55170041499
146159,Tressignaux,22375,71.1654557778928
146185,Trévé,22376,138.976444522435
146213,Tréveneuc,22377,59.9248120300752
146228,Trévérec,22378,30.2803738317757
146252,Trévou-Tréguignec,22379,115.0
146281,Trévron,22380,50.0
146297,Trézény,22381,64.8493306732641
146308,Troguéry,22383,18.9529283432797
146331,Uzel,22384,60.7686095131444
146354,La Vicomté-sur-Rance,22385,63.7735849056601
146400,Le Vieux-Bourg,22386,65.0145432104277
146423,Le Vieux-Marché,22387,85.0
146448,Vildé-Guingalan,22388,149.071429280641
146493,Yffiniac,22389,510.0
146524,Yvias,22390,55.8329588822227
146553,Yvignac-la-Tour,22391,95.0
146568,Ahun,23001,260.0
146596,Ajain,23002,36.1009545742493
146612,Alleyrat,23003,4.8943661971831
146621,Anzême,23004,15.3314917127074
146635,Arfeuille-Châtain,23005,35.154741996472
146642,Arrènes,23006,32.5750838917663
146645,Ars,23007,24.6258407002802
146656,Aubusson,23008,764.969558599359
146690,Auge,23009,14.234693877551
146695,Augères,23010,4.95798319327731
146702,Aulon,23011,44.1717791411043
146708,Auriat,23012,14.7297297297297
146715,Auzances,23013,205.317487305045
146730,Azat-Châtenet,23014,5.08403361344538
146735,Azerables,23015,95.0
146746,Banize,23016,5.0
146755,Basville,23017,24.5508982035928
146763,Bazelat,23018,28.7304031781478
146770,Beissat,23019,5.0
146775,Bellegarde-en-Marche,23020,45.1855812790228
146786,Bénévent-l'Abbaye,23021,191.288445403168
146799,Bétête,23022,39.4708994708995
146808,Blaudeix,23023,5.0
146818,Blessac,23024,25.0
146827,Bonnat,23025,215.0
146852,Bord-Saint-Georges,23026,44.6631917801773
146862,Bosmoreau-les-Mines,23027,20.0
146870,Bosroger,23028,9.63963963963964
146872,Le Bourg-d'Hem,23029,10.0
146881,Bourganeuf,23030,418.576993291555
146899,Boussac,23031,267.977135274269
146910,Boussac-Bourg,23032,89.4404095574324
146925,La Brionne,23033,15.0
146933,Brousse,23034,15.5555555555556
146939,Budelière,23035,59.1187241868826
146947,Bussière-Dunoise,23036,116.3897887207
146961,Bussière-Nouvelle,23037,9.875
146966,Bussière-Saint-Georges,23038,29.4931522352635
146977,La Celle-Dunoise,23039,70.0
146989,La Celle-sous-Gouzon,23040,29.8064516129032
146998,La Cellette,23041,24.4703344790173
147003,Ceyroux,23042,5.0
147008,Chamberaud,23043,4.70588235294118
147026,Chambon-sur-Voueize,23045,138.800956262454
147035,Chambonchard,23046,15.0
147037,Chamborand,23047,30.192578781215
147053,Champagnat,23048,30.0
147070,Champsanglard,23049,30.3852991807246
147079,La Chapelle-Saint-Martial,23051,10.0
147088,La Chapelle-Taillefert,23052,19.7187921339104
147097,Chard,23053,35.519801980198
147106,Charron,23054,50.1363227908639
147114,Châtelus-le-Marcheix,23056,58.4440014255644
147121,Châtelus-Malvaleix,23057,118.487254920067
147128,Le Chauchet,23058,28.8421549134283
147135,La Chaussade,23059,9.71153846153846
147141,Chavanat,23060,15.0
147152,Chénérailles,23061,123.705738027634
147167,Chéniers,23062,95.0
147180,Clairavaux,23063,10.0
147193,Clugnat,23064,84.6814926873464
147204,Colondannes,23065,29.6708637656393
147216,Le Compas,23066,30.0
147228,La Courtine,23067,201.448457492771
147238,Cressat,23068,46.046511627907
147249,Crocq,23069,114.117159895303
147256,Crozant,23070,44.7062223269586
147267,Croze,23071,14.6173469387755
147276,Domeyrot,23072,15.0320268356089
147282,Dontreix,23073,71.8160767812816
147292,Le Donzeil,23074,9.84126984126984
147303,Dun-le-Palestel,23075,145.0
147329,Évaux-les-Bains,23076,313.287114845939
147340,Faux-la-Montagne,23077,90.8781073471607
147347,Faux-Mazuras,23078,5.10810810810811
147363,Felletin,23079,338.832207595328
147381,Féniers,23080,5.0
147386,Flayat,23081,40.4663922095314
147393,Fleurat,23082,15.1391817800951
147406,Fontanières,23083,29.8508209240915
147411,La Forêt-du-Temple,23084,10.354609929078
147421,Fransèches,23086,10.2016739011709
147434,Fresselines,23087,44.3212999564396
147440,Gartempe,23088,9.92254415315704
147455,Genouillac,23089,140.395637481653
147469,Gentioux-Pigerolles,23090,70.0
147479,Gioux,23091,24.5426829268293
147488,Glénic,23092,20.5075205912005
147513,Gouzon,23093,280.0
147529,Le Grand-Bourg,23095,139.522567932435
147597,Guéret,23096,3595.56871752434
147679,Issoudun-Létrieix,23097,69.4711488086533
147684,Jalesches,23098,10.0
147691,Janaillat,23099,20.0
147703,Jarnages,23100,39.5025600843899
147712,Jouillat,23101,59.5095345748993
147723,Ladapeyre,23102,50.0123636052465
147728,Lafat,23103,40.0
147737,Lavaufranche,23104,10.0
147746,Lavaveix-les-Mines,23105,25.0
147765,Lépaud,23106,40.0
147767,Lépinas,23107,4.9236641221374
147774,Leyrat,23108,19.8601398601399
147779,Linard-Malval,23109,19.9740334470476
147785,Lioux-les-Monges,23110,21.0526315789474
147790,Lizières,23111,41.6382978723403
147806,Lourdoueix-Saint-Pierre,23112,71.2414733969986
147821,Lupersat,23113,54.5299509081355
147836,Lussat,23114,59.203631469587
147846,Magnat-l'Étrange,23115,35.2876861303829
147855,Mainsat,23116,75.0
147865,Maison-Feyne,23117,39.5776663318387
147874,Maisonnisses,23118,19.672131147541
147881,Malleret,23119,4.88636363636364
147886,Malleret-Boussac,23120,10.1475914288765
147891,Mansat-la-Courrière,23122,4.79452054794521
147895,Les Mars,23123,20.4371584699454
147904,Marsac,23124,56.1776620372135
147916,Le Mas-d'Artige,23125,5.0
147920,Mautes,23127,25.0
147924,Mazeirat,23128,5.0
147929,La Mazière-aux-Bons-Hommes,23129,5.0
147937,Méasnes,23130,55.0
147959,Mérinchal,23131,142.160629156891
147976,Montaigut-le-Blanc,23132,40.1127890215597
147984,Montboucher,23133,23.871204947807
147994,Le Monteil-au-Vicomte,23134,24.7259149735552
148004,Mortroux,23136,39.5342710830722
148015,Mourioux-Vieilleville,23137,45.1741614766393
148026,Moutier-d'Ahun,23138,15.7453416149068
148035,Moutier-Malcard,23139,64.474256559699
148051,Moutier-Rozeille,23140,54.0262705398043
148062,Naillat,23141,78.3109122598034
148079,Néoux,23142,69.5839074069252
148088,Noth,23143,67.3093128195485
148101,La Nouaille,23144,35.7446808510638
148112,Nouhant,23145,34.7218241407771
148117,Nouzerines,23146,30.506329113924
148122,Nouzerolles,23147,39.5876288659794
148127,Nouziers,23148,15.2115231688428
148144,Parsac-Rimondeix,23149,70.6744034704505
148147,Peyrabout,23150,15.3947368421053
148159,Peyrat-la-Nonière,23151,70.0
148176,Pionnat,23154,55.0
148186,Pontarion,23155,59.6023950748267
148192,Pontcharraud,23156,5.32051282051282
148197,La Pouge,23157,10.0
148203,Poussanges,23158,36.3815789473684
148212,Puy-Malsignat,23159,29.6052631578947
148219,Reterre,23160,46.1710037174721
148229,Roches,23162,44.3925433897415
148239,Rougnat,23164,40.4175365344469
148253,Royère-de-Vassivière,23165,89.7590361445779
148261,Sagnat,23166,50.0
148273,Sannat,23167,52.3661985750613
148284,Sardent,23168,80.9473684210524
148298,La Saunière,23169,4.8992248062015
148306,Savennes,23170,4.96439908437904
148313,Sermur,23171,26.8518518518519
148316,La Serre-Bussière-Vieille,23172,40.0
148324,Soubrebost,23173,15.0147068019473
148337,Soumans,23174,74.4312288073841
148343,Sous-Parsat,23175,15.0
148360,La Souterraine,23176,930.0
148389,Saint-Agnant-de-Versillat,23177,114.653191141268
148409,Saint-Agnant-près-Crocq,23178,23.7771739130435
148420,Saint-Alpinien,23179,24.7340425531915
148431,Saint-Amand,23180,73.9180838745238
148441,Saint-Amand-Jartoudeix,23181,20.0
148451,Saint-Avit-de-Tardes,23182,14.9137931034483
148456,Saint-Avit-le-Pauvre,23183,14.8076923076923
148459,Saint-Bard,23184,34.65
148467,Saint-Chabrais,23185,32.8091075515712
148480,Saint-Dizier-la-Tour,23187,20.9677419354839
148490,Saint-Dizier-les-Domaines,23188,15.0938526711279
148503,Saint-Dizier-Masbaraud,23189,89.9867639235829
148513,Saint-Domet,23190,15.3680981595092
148518,Saint-Éloi,23191,21.6666666666667
148530,Fursac,23192,233.480196752835
148564,Sainte-Feyre,23193,195.893392325188
148578,Sainte-Feyre-la-Montagne,23194,20.0
148600,Saint-Fiel,23195,65.7481522970003
148611,Saint-Frion,23196,35.1367396818647
148619,Saint-Georges-la-Pouge,23197,60.0096652684536
148626,Saint-Georges-Nigremont,23198,15.0
148635,Saint-Germain-Beaupré,23199,42.7700831024931
148641,Saint-Goussaud,23200,9.93975903614458
148649,Saint-Hilaire-la-Plaine,23201,24.8826291079812
148658,Saint-Hilaire-le-Château,23202,44.5089947007039
148665,Saint-Julien-la-Genête,23203,10.0382049862012
148674,Saint-Julien-le-Châtel,23204,40.2836879432624
148678,Saint-Junien-la-Bregère,23205,10.3623188405797
148695,Saint-Laurent,23206,25.2134353822493
148705,Saint-Léger-Bridereix,23207,39.0
148713,Saint-Léger-le-Guérétois,23208,50.0
148720,Saint-Loup,23209,35.1912568306011
148729,Saint-Maixant,23210,20.0758563456297
148743,Saint-Marc-à-Frongier,23211,35.0
148750,Saint-Marc-à-Loubaud,23212,15.48
148757,Saint-Marien,23213,33.6968085106383
148769,Saint-Martial-le-Mont,23214,30.285175166725
148774,Saint-Martial-le-Vieux,23215,16.0384615384615
148776,Saint-Martin-Château,23216,14.8903786390689
148782,Saint-Martin-Sainte-Catherine,23217,50.306914242207
148793,Saint-Maurice-près-Crocq,23218,24.5
148801,Saint-Maurice-la-Souterraine,23219,98.1396149307396
148824,Saint-Médard-la-Rochette,23220,85.0
148831,Saint-Merd-la-Breuille,23221,49.9920252215658
148840,Saint-Michel-de-Veisse,23222,14.8159509202454
148843,Saint-Moreil,23223,35.0
148848,Saint-Oradoux-de-Chirouze,23224,5.0
148853,Saint-Oradoux-près-Crocq,23225,14.5794392523364
148858,Saint-Pardoux-d'Arnet,23226,39.0751445086705
148862,Saint-Pardoux-Morterolles,23227,29.328972607149
148868,Saint-Pardoux-le-Neuf,23228,15.0765306122449
148875,Saint-Pardoux-les-Cards,23229,10.0503884221702
148879,Saint-Pierre-Chérignat,23230,30.1818181818182
148889,Saint-Pierre-Bellevue,23232,14.8989024199498
148891,Saint-Pierre-le-Bost,23233,19.236641221374
148897,Saint-Priest,23234,41.3333333333333
148908,Saint-Priest-la-Feuille,23235,75.8965250987625
148921,Saint-Priest-la-Plaine,23236,15.1176470588235
148925,Saint-Priest-Palus,23237,10.0
148934,Saint-Quentin-la-Chabanne,23238,15.3590425531915
148942,Saint-Sébastien,23239,75.0
148960,Saint-Silvain-Bas-le-Roc,23240,24.7555012224939
148971,Saint-Silvain-Bellegarde,23241,35.6635071090047
148979,Saint-Silvain-Montaigut,23242,21.8357487922705
149000,Saint-Sulpice-le-Dunois,23244,66.1265164644714
149022,Saint-Sulpice-le-Guérétois,23245,99.1710475569683
149041,Saint-Sulpice-les-Champs,23246,40.2298850574713
149064,Saint-Vaury,23247,219.233709018019
149079,Saint-Victor-en-Marche,23248,25.0
149081,Saint-Yrieix-la-Montagne,23249,39.4464262323597
149093,Saint-Yrieix-les-Bois,23250,14.8969072164948
149099,Tardes,23251,10.5
149102,Tercillat,23252,39.4936708860759
149109,Thauron,23253,5.02873563218391
149116,Toulx-Sainte-Croix,23254,30.48
149131,Vallière,23257,99.5123525583314
149138,Vareilles,23258,33.7187102143323
149146,Verneiges,23259,35.0
149149,Vidaillat,23260,23.5602094240838
149158,Viersat,23261,56.5770609318996
149164,Vigeville,23262,5.0
149173,Villard,23263,34.6296296296296
149177,La Villedieu,23264,20.0
149186,La Villetelle,23266,35.4142011834319
149189,Abjat-sur-Bandiat,24001,65.4756233878431
149205,Agonac,24002,125.0
149236,Ajat,24004,33.6457038730518
149251,Alles-sur-Dordogne,24005,69.9815790726829
149262,Allas-les-Mines,24006,14.7898495196706
149276,Allemans,24007,51.3324841657141
149286,Angoisse,24008,64.7844760355135
149300,Anlhiac,24009,15.1698113207547
149314,Annesse-et-Beaulieu,24010,102.701461178502
149341,Antonne-et-Trigonant,24011,90.6811301525284
149361,Archignac,24012,36.7211929761198
149370,Aubas,24014,47.4862922778377
149384,Audrix,24015,20.0186240384948
149398,Augignac,24016,54.8155384001642
149409,Auriac-du-Périgord,24018,25.0
149423,Azerat,24019,74.2729296978295
149439,La Bachellerie,24020,108.294633663279
149457,Badefols-d'Ans,24021,66.7249343930864
149465,Badefols-sur-Dordogne,24022,30.0
149471,Baneuil,24023,40.0
149488,Bars,24025,19.9196075290219
149505,Bassillac et Auberoche,24026,348.659830268739
149557,Bayac,24027,5.0
149571,Beaumontois en Périgord,24028,330.497857998173
149591,Beaupouyet,24029,55.0
149619,Beauregard-de-Terrasson,24030,15.2514355204181
149628,Beauregard-et-Bassac,24031,27.658602528951
149637,Beauronne,24032,25.0
149656,Beleymas,24034,40.0952218115316
149666,Pays de Belvès,24035,250.0
149692,Berbiguières,24036,20.0
149713,Bergerac,24037,6066.31980887537
149877,Bertric-Burée,24038,45.5374007107817
149892,Besse,24039,51.6025641025641
149897,Beynac-et-Cazenac,24040,99.444068196418
149909,Biras,24042,45.4112266139987
149931,Biron,24043,24.4897959183673
149936,Boisse,24045,35.0474467727235
149944,Boisseuilh,24046,30.0
149951,Bonneville-et-Saint-Avit-de-Fumadières,24048,20.1706093121736
149968,Borrèze,24050,64.8943032448734
149978,Bosset,24051,25.1179245283019
149986,Bouillac,24052,36.4344262295082
150004,Boulazac Isle Manoire,24053,1435.38230078099
150087,Bouniagues,24054,57.7484577679415
150108,Bourdeilles,24055,125.0
150133,Bourg-des-Maisons,24057,10.0
150138,Bourg-du-Bost,24058,9.41220336054099
150145,Bourgnac,24059,30.7512046809546
150157,Bourniquel,24060,20.2857142857143
150160,Bourrou,24061,25.0
150166,Bouteilles-Saint-Sébastien,24062,20.1155475046891
150171,Bouzic,24063,19.8675496688742
150184,Brantôme en Périgord,24064,732.992695143134
150224,Brouchaud,24066,5.05596124156701
150238,Le Bugue,24067,433.282016079747
150266,Le Buisson-de-Cadouin,24068,416.624891738876
150292,Bussac,24069,15.1515541056999
150309,Busserolles,24070,65.0
150327,Bussière-Badil,24071,55.0
150339,Calès,24073,49.5837658268298
150347,Calviac-en-Périgord,24074,85.478818903474
150362,Campagnac-lès-Quercy,24075,55.6984658579135
150379,Campagne,24076,67.8125
150388,Campsegret,24077,40.0
150398,Capdrot,24080,93.0400000000001
150413,Carlux,24081,55.3308685832384
150430,Carsac-Aillac,24082,205.0
150445,Carsac-de-Gurson,24083,20.0
150457,Carves,24084,5.0
150463,La Cassagne,24085,30.5960264900662
150470,Castelnaud-la-Chapelle,24086,68.8998211511233
150483,Castels et Bézenac,24087,66.9445628831131
150493,Cause-de-Clérans,24088,14.5805032789476
150507,Celles,24090,50.1705687401495
150530,Cénac-et-Saint-Julien,24091,140.961503131443
150550,Chalagnac,24094,50.7996436452837
150565,Chalais,24095,70.0566790540871
150582,Champagnac-de-Belair,24096,80.0
150601,Champagne-et-Fontaine,24097,65.0
150617,Champcevinel,24098,169.486188984343
150645,Champniers-et-Reilhac,24100,44.970121628942
150654,Champs-Romain,24101,44.5454255451277
150675,Chancelade,24102,364.122060240898
150711,Chantérac,24104,25.0
150725,Chapdeuil,24105,4.92700729927007
150735,La Chapelle-Aubareil,24106,80.0000000000003
150755,La Chapelle-Faucher,24107,20.0
150772,La Chapelle-Gonaguet,24108,104.124463958189
150792,La Chapelle-Grésignac,24109,35.6862745098039
150796,La Chapelle-Montabourlet,24110,14.758064516129
150798,La Chapelle-Montmoreau,24111,24.3243243243243
150802,La Chapelle-Saint-Jean,24113,10.0
150807,Chassaignes,24114,20.2985074626866
150821,Château-l'Évêque,24115,152.175218151107
150838,Châtres,24116,5.08152173913043
150852,Les Coteaux Périgourdins,24117,81.2788632326821
150864,Cherval,24119,36.936170212766
150875,Cherveix-Cubas,24120,91.1162035205877
150891,Chourgnac,24121,9.83333333333333
150897,Cladech,24122,5.33980582524272
150901,Clermont-de-Beauregard,24123,5.0
150904,Clermont-d'Excideuil,24124,25.079045714551
150912,Colombier,24126,30.8570916454697
150927,Condat-sur-Trincou,24129,49.4565040863174
150944,Condat-sur-Vézère,24130,79.2919601082975
150959,Connezac,24131,4.7972972972973
150964,Conne-de-Labarde,24132,20.6341619210731
150972,La Coquille,24133,175.0
151003,Corgnac-sur-l'Isle,24134,39.9945070278482
151027,Cornille,24135,29.825327510917
151040,Coubjours,24136,15.6637168141593
151044,Coulaures,24137,75.4881787151766
151078,Coulounieix-Chamiers,24138,615.073524875703
151122,Coursac,24139,162.718554861731
151154,Cours-de-Pile,24140,85.2290438495543
151180,Coutures,24141,9.73262032085561
151200,Coux et Bigaroque-Mouzens,24142,149.764634439319
151220,Couze-et-Saint-Front,24143,71.0839847307548
151230,Creyssac,24144,4.75
151241,Creysse,24145,124.866364700512
151262,Creyssensac-et-Pissot,24146,19.4882532532286
151277,Cubjac-Auvézère-Val d'Ans,24147,155.0
151298,Cunèges,24148,9.8024985160813
151319,Daglan,24150,44.4894610789442
151332,Doissat,24151,5.04901960784314
151343,Domme,24152,185.0
151356,La Dornac,24153,45.110859545281
151367,Douchapt,24154,24.659622465979
151387,Douville,24155,62.3480435354594
151410,La Douze,24156,107.120485386086
151434,Douzillac,24157,23.6031679243387
151461,Dussac,24158,60.3513342713903
151474,Échourgnac,24159,30.8510466988725
151487,Église-Neuve-de-Vergt,24160,35.0
151498,Église-Neuve-d'Issac,24161,26.219512195122
151506,Escoire,24162,9.7430903451558
151514,Étouars,24163,10.3246753246753
151524,Excideuil,24164,143.821138349068
151541,Eygurande-et-Gardedeuil,24165,78.7156823222062
151561,Eymet,24167,470.376516815977
151599,Plaisance,24168,78.9050851208605
151613,Eyzerac,24171,54.77890922005
151624,Les Eyzies,24172,214.810208672983
151634,Fanlac,24174,14.8920863309353
151644,Les Farges,24175,19.4849242076334
151651,Faurilles,24176,4.86486486486486
151660,Faux,24177,51.7048270373499
151688,La Feuillade,24179,39.0367553865653
151693,Firbeix,24180,15.4425251954785
151707,Le Fleix,24182,105.632073606938
151740,Fleurac,24183,37.4666666666667
151748,Florimont-Gaumier,24184,20.7042253521127
151756,Fonroque,24186,25.236380673155
151770,Fossemagne,24188,54.4905337063275
151780,Fougueyrolles,24189,50.0
151804,Fouleix,24190,30.0
151815,Fraisse,24191,9.94252873563218
151822,Gabillou,24192,10.0
151826,Gageac-et-Rouillac,24193,71.8594129798734
151844,Gardonne,24194,186.336043378941
151872,Gaugeac,24195,15.0
151882,Génis,24196,30.0637620274809
151893,Ginestet,24197,54.7377643034928
151911,Gout-Rossignol,24199,53.5826948631929
151922,Grand-Brassac,24200,60.0
151932,Granges-d'Ans,24202,24.0131578947368
151939,Grignols,24205,50.0747384155454
151956,Grives,24206,9.90909090909091
151962,Groléjac,24207,89.3733791179286
151975,Grun-Bordas,24208,40.0
151985,Hautefaye,24209,20.4411764705882
151999,Hautefort,24210,151.108180923343
152016,Issac,24211,40.4651162790698
152031,Issigeac,24212,155.0
152047,Jaure,24213,10.0
152066,Javerlhac-et-la-Chapelle-Saint-Robert,24214,105.0
152080,Jayac,24215,25.0
152088,La Jemaye-Ponteyraud,24216,10.0657894736842
152098,Journiac,24217,66.2369361188557
152108,Jumilhac-le-Grand,24218,241.373636612213
152134,Lacropte,24220,54.0379008746356
152153,Rudeau-Ladosse,24221,9.91982053371636
152168,La Force,24222,337.60574238469
152214,Lalinde,24223,410.749529959678
152239,Lamonzie-Montastruc,24224,30.0
152258,Lamonzie-Saint-Martin,24225,238.311277244028
152295,Lamothe-Montravel,24226,115.0
152340,Lanouaille,24227,248.539749044783
152359,Lanquais,24228,39.8393574297186
152381,Le Lardin-Saint-Lazare,24229,220.0
152396,Larzac,24230,14.8993288590604
152398,Lavalade,24231,14.1
152409,Les Lèches,24234,49.5562237954124
152429,Léguillac-de-l'Auche,24236,70.7437932835623
152454,Lembras,24237,68.1385979049152
152470,Lempzours,24238,5.0
152479,Limeuil,24240,65.0000000000245
152488,Limeyrat,24241,45.2632573183128
152498,Liorac-sur-Louyre,24242,15.364856848835
152511,Lisle,24243,65.6234984783901
152529,Loubejac,24245,48.1434318639472
152539,Lunas,24246,25.205247535234
152550,Lusignac,24247,15.5590062111801
152556,Lussas-et-Nontronneau,24248,35.0
152571,Manzac-sur-Vern,24251,41.016333938294
152591,Marcillac-Saint-Quentin,24252,110.0
152626,Mareuil en Périgord,24253,412.113816364614
152645,Marnac,24254,10.0
152652,Marquay,24255,75.691983559773
152673,Marsac-sur-l'Isle,24256,331.280830717505
152705,Marsalès,24257,19.6333335979118
152721,Eyraud-Crempse-Maurens,24259,149.555635421422
152747,Mauzac-et-Grand-Castang,24260,35.0996432251207
152758,Mauzens-et-Miremont,24261,30.5395683453317
152768,Mayac,24262,40.9327501611159
152778,Mazeyrolles,24263,49.5373603528582
152786,Ménesplet,24264,143.180539843493
152829,Mensignac,24266,95.0
152854,Mescoules,24267,9.94413407821229
152868,Meyrals,24268,72.5313896143351
152881,Mialet,24269,69.2283464566929
152892,Milhac-de-Nontron,24271,44.7805824387454
152901,Minzac,24272,25.5339033314536
152928,Molières,24273,50.0
152941,Monbazillac,24274,76.7718499440275
152952,Monestier,24276,76.7601680033814
152963,Monfaucon,24277,45.0
152974,Monmadalès,24278,5.0
152987,Monpazier,24280,105.039317147522
152993,Monsac,24281,19.8969072164948
153003,Monsaguel,24282,9.73154362416107
153008,Montagnac-d'Auberoche,24284,15.0
